曲线开始时间: ,,,Thu Apr 16 04:09:01 2009,,,,,,,,
,,,,,,,,,,,
产品名称: ,,,Reflow Demo,,,,,,,,
制程界限名称: ,,,System Default,,,,,,,,
炉子名称: ,,,8 Zone Oven,,,,,,,,
制程界限描述: ,,,Enter your Process Spec description here...,,,,,,,,
炉子食谱名称: ,,,,,,,,,,,
温度曲线描述: ,,,Maximize Conveyor Speed (Actual),,,,,,,,
产品长度 (英寸): ,,,0,,,,,,,,
产品阔度 (英寸): ,,,0,,,,,,,,
产品重量 (克): ,,,0,,,,,,,,
传送带速度单位: ,,,英寸/分,,,,,,,,
温度标度: ,,,摄氏度,,,,,,,,
SetpointAlignmentMethod=0,,,PercentageOfProfileToLookForFirstZone=33,,,,,,,,
MaxSlopeWidthInPointsToAlignSetpoints=5,,,,,MinFirstSetpointPosition=0.0,,,,,MaxFirstSetpointPosition=25.0,
fAirTCPeakShouldBeTheHottestByAtleastThisManyDegrees=5.0,,,,,fAirTCIncreasedByThisManyDegrees=0.0,,,,,,
fReportAnErrorIfAirTCPeakIsCoolerByMoreThanThisManyDegrees=10.0,,,,,,,,,,,
,,,,,,,,,,,
固化界限大小(秒)= 60,,,,固化界限大小(度)=6.0,,,,,温度曲线种类:锡膏回流,,
"有效热电偶=2, 3, 4, ",,,炉子长度=171.42,,,温区设定数量=8,,,,,
,,,,,,,,,,,
曲线最佳化设置:,,,,,,,,,,,
,允许温区温度变化=1,,,,,,,,,,
,允许传送带速度变化=1,,,,最低传送带速度=5.0,,,,最高传送带速度=60.0,,
,Navigator 计算方式= 最低化制程界限指数(PWI),,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
134.75,202.56,178.06,169.78,154.45,30.4,,,,,,
135,204.06,178.23,170.01,154.73,30.4,,,,,,
135.25,204.28,178.51,170.51,155.06,30.4,,,,,,
135.5,204.84,178.67,170.67,155.28,30.45,,,,,,
135.75,204.95,178.78,171.01,155.51,30.45,,,,,,
136,205.78,179.01,171.12,155.67,30.45,,,,,,
136.25,205.67,179.23,171.34,156.01,30.45,,,,,,
136.5,205.84,179.4,171.4,156.17,30.45,,,,,,
136.75,206.23,179.67,171.62,156.45,30.45,,,,,,
137,206.78,179.84,171.67,156.67,30.45,,,,,,
137.25,208.28,180.06,171.73,156.9,30.45,,,,,,
137.5,209.34,180.28,171.84,157.12,30.45,,,,,,
137.75,209.34,180.4,171.95,157.28,30.45,,,,,,
138,209.95,180.56,172.01,157.51,30.45,,,,,,
138.25,210.28,180.67,172.28,157.95,30.45,,,,,,
138.5,211.34,180.78,172.56,158.23,30.45,,,,,,
138.75,212.23,181.01,172.78,158.51,30.51,,,,,,
139,212.95,181.23,173.06,158.67,30.45,,,,,,
139.25,213.84,181.28,173.28,158.84,30.51,,,,,,
139.5,214.95,181.34,173.45,159.01,30.51,,,,,,
139.75,215.95,181.4,173.56,159.01,30.51,,,,,,
140,217.4,181.73,173.73,159.28,30.51,,,,,,
140.25,218.78,181.67,173.78,159.51,30.51,,,,,,
140.5,220.23,181.67,173.95,159.62,30.51,,,,,,
140.75,221.4,181.67,173.95,159.78,30.51,,,,,,
141,221.51,181.51,173.95,159.95,30.51,,,,,,
141.25,222.12,181.51,173.95,160.06,30.51,,,,,,
141.5,222.78,181.62,174.12,160.17,30.51,,,,,,
141.75,223.12,181.62,174.06,160.51,30.51,,,,,,
142,223.73,181.67,174.12,160.62,30.51,,,,,,
142.25,224.62,181.67,174.06,160.78,30.51,,,,,,
142.5,225.45,181.67,174.01,160.95,30.51,,,,,,
142.75,226.12,181.73,174.12,161.23,30.56,,,,,,
143,227.12,181.78,174.12,161.45,30.56,,,,,,
143.25,228.06,181.78,174.12,161.73,30.56,,,,,,
143.5,228.51,181.78,174.23,161.9,30.56,,,,,,
143.75,228.84,181.95,174.23,162.23,30.56,,,,,,
144,229.23,182.01,174.28,162.45,30.56,,,,,,
144.25,229.67,182.12,174.34,162.56,30.56,,,,,,
144.5,230.84,182.17,174.45,162.73,30.56,,,,,,
144.75,231.28,182.23,174.51,162.95,30.56,,,,,,
145,231.9,182.34,174.62,163.23,30.56,,,,,,
145.25,232.12,182.45,174.62,163.4,30.56,,,,,,
145.5,232.12,182.51,174.67,163.56,30.56,,,,,,
145.75,232.34,182.67,174.84,163.73,30.62,,,,,,
146,232.45,182.78,174.95,163.73,30.62,,,,,,
146.25,232.78,183.01,175.06,163.9,30.62,,,,,,
146.5,233.06,183.23,175.12,164.01,30.62,,,,,,
146.75,233.45,183.4,175.23,164.12,30.62,,,,,,
147,233.62,183.51,175.23,164.34,30.62,,,,,,
147.25,233.67,183.78,175.4,164.56,30.62,,,,,,
147.5,233.51,184.01,175.45,164.62,30.62,,,,,,
147.75,233.56,184.28,175.62,164.9,30.62,,,,,,
148,234.4,184.62,175.78,165.23,30.62,,,,,,
148.25,234.95,185.01,175.95,165.51,30.67,,,,,,
148.5,234.67,185.28,176.06,165.67,30.67,,,,,,
148.75,234.12,185.62,176.12,165.84,30.67,,,,,,
149,233.9,185.95,176.23,166.01,30.67,,,,,,
149.25,233.78,186.45,176.4,166.23,30.67,,,,,,
149.5,233.73,186.9,176.51,166.51,30.67,,,,,,
149.75,233.84,187.28,176.56,166.73,30.67,,,,,,
150,233.84,187.67,176.73,166.9,30.67,,,,,,
150.25,234.06,188.06,176.84,167.06,30.67,,,,,,
150.5,233.84,188.45,176.95,167.34,30.67,,,,,,
150.75,233.9,188.9,177.12,167.56,30.67,,,,,,
151,234.01,189.28,177.23,167.84,30.67,,,,,,
151.25,234.12,189.84,177.34,168.01,30.67,,,,,,
151.5,234.28,190.28,177.73,168.23,30.73,,,,,,
151.75,234.56,190.78,177.9,168.45,30.73,,,,,,
152,234.62,191.23,178.17,168.67,30.73,,,,,,
152.25,234.45,191.84,178.51,168.84,30.73,,,,,,
152.5,234.34,192.4,178.9,169.06,30.73,,,,,,
152.75,234.51,192.9,179.34,169.28,30.73,,,,,,
153,234.56,193.28,179.84,169.51,30.73,,,,,,
153.25,234.78,193.73,180.4,169.78,30.73,,,,,,
153.5,235.01,194.06,180.78,170.01,30.73,,,,,,
153.75,235.01,194.56,181.34,170.23,30.73,,,,,,
154,234.95,195.01,181.84,170.51,30.73,,,,,,
154.25,235.12,195.28,182.51,170.78,30.78,,,,,,
154.5,235.73,195.67,183.17,171.01,30.78,,,,,,
154.75,236.01,196.01,184.01,171.28,30.78,,,,,,
155,236.34,196.23,184.62,171.56,30.78,,,,,,
155.25,236.73,196.62,185.28,171.78,30.78,,,,,,
155.5,236.95,196.9,185.73,172.23,30.78,,,,,,
155.75,237.01,197.23,186.12,172.73,30.78,,,,,,
156,237.34,197.67,186.4,172.95,30.84,,,,,,
156.25,237.51,198.01,186.62,173.23,30.84,,,,,,
156.5,237.51,198.12,186.78,173.51,30.84,,,,,,
156.75,237.56,198.45,186.95,173.84,30.84,,,,,,
157,237.56,198.62,187.12,174.23,30.84,,,,,,
157.25,237.73,198.84,187.28,174.45,30.84,,,,,,
157.5,238.01,199.12,187.45,174.73,30.84,,,,,,
157.75,238.56,199.51,187.62,175.01,30.84,,,,,,
158,239.06,199.78,187.9,175.17,30.84,,,,,,
158.25,239.56,200.28,188.28,175.28,30.84,,,,,,
158.5,240.01,200.78,188.62,175.4,30.9,,,,,,
158.75,240.45,201.34,189.01,175.62,30.9,,,,,,
159,240.73,201.95,189.28,175.78,30.9,,,,,,
159.25,240.73,202.51,189.51,176.23,30.9,,,,,,
159.5,241.28,203.06,189.56,176.4,30.9,,,,,,
159.75,241.34,203.62,189.62,176.56,30.9,,,,,,
160,241.34,204.23,189.62,176.78,30.9,,,,,,
160.25,241.4,204.78,189.73,177.06,30.9,,,,,,
160.5,241.4,205.17,189.73,177.28,30.9,,,,,,
160.75,241.45,205.62,189.78,177.51,30.95,,,,,,
161,241.51,206.12,189.84,177.73,30.95,,,,,,
161.25,241.51,206.4,189.95,177.9,30.95,,,,,,
161.5,242.01,206.78,190.23,178.23,30.95,,,,,,
161.75,242.23,207.06,190.56,178.51,30.95,,,,,,
162,242.4,207.45,190.95,178.73,30.95,,,,,,
162.25,242.67,207.67,191.34,179.01,31.01,,,,,,
162.5,243.01,208.23,191.78,179.23,31.01,,,,,,
162.75,243.67,208.62,192.06,179.51,30.95,,,,,,
163,244.01,208.9,192.4,179.73,31.01,,,,,,
163.25,244.28,209.34,192.73,180.06,31.01,,,,,,
163.5,243.78,209.56,192.84,180.34,31.01,,,,,,
163.75,243.56,209.95,193.06,180.62,31.01,,,,,,
164,243.84,210.23,193.23,180.84,31.01,,,,,,
164.25,244.17,210.56,193.56,181.4,31.01,,,,,,
164.5,244.17,210.78,193.78,181.67,31.01,,,,,,
164.75,244.67,210.95,194.06,182.01,31.01,,,,,,
165,245.95,211.06,194.51,182.17,31.06,,,,,,
165.25,247.51,211.23,195.01,182.51,31.06,,,,,,
165.5,247.84,211.51,195.56,182.78,31.06,,,,,,
165.75,249.01,211.78,196.01,183.12,31.06,,,,,,
166,250.34,211.9,196.4,183.34,31.06,,,,,,
166.25,251.28,212.17,196.9,183.62,31.06,,,,,,
166.5,252.4,212.34,197.12,184.01,31.06,,,,,,
166.75,253.06,212.56,197.4,184.01,31.12,,,,,,
167,253.84,213.06,197.62,184.23,31.12,,,,,,
167.25,254.51,213.51,197.84,184.45,31.12,,,,,,
167.5,255.01,214.06,197.95,184.78,31.12,,,,,,
167.75,255.4,214.34,198.06,184.95,31.12,,,,,,
168,255.84,214.67,198.12,185.12,31.12,,,,,,
168.25,256.51,214.78,198.28,185.28,31.12,,,,,,
168.5,257.01,214.78,198.34,185.51,31.12,,,,,,
168.75,257.06,214.78,198.51,185.67,31.17,,,,,,
169,257.67,214.62,198.45,185.95,31.17,,,,,,
169.25,258.28,214.4,198.51,186.17,31.17,,,,,,
169.5,259.45,214.28,198.62,186.45,31.17,,,,,,
169.75,259.84,214.12,198.67,186.78,31.17,,,,,,
170,260.34,214.01,198.78,187.06,31.17,,,,,,
170.25,260.67,213.9,198.95,187.34,31.17,,,,,,
170.5,261.73,213.84,198.95,187.9,31.17,,,,,,
170.75,262.56,213.78,199.06,188.17,31.23,,,,,,
171,263.28,213.78,199.06,188.45,31.23,,,,,,
171.25,264.01,213.78,199.23,188.84,31.23,,,,,,
171.5,264.62,213.73,199.45,189.12,31.23,,,,,,
171.75,264.73,213.78,199.51,189.45,31.23,,,,,,
172,264.84,213.78,199.67,189.73,31.23,,,,,,
172.25,265.23,213.9,199.73,190.06,31.23,,,,,,
172.5,265.62,214.01,199.84,190.23,31.28,,,,,,
172.75,265.67,214.12,200.12,190.28,31.28,,,,,,
173,266.45,214.28,200.23,190.62,31.28,,,,,,
173.25,266.56,214.56,200.45,190.78,31.28,,,,,,
173.5,267.06,214.78,200.56,191.06,31.28,,,,,,
173.75,267.23,214.95,200.67,191.4,31.28,,,,,,
174,267.45,215.17,200.84,191.56,31.34,,,,,,
174.25,267.95,215.51,201.01,191.9,31.28,,,,,,
174.5,268.06,215.78,201.28,192.06,31.34,,,,,,
174.75,268.28,216.12,201.4,192.4,31.34,,,,,,
175,268.12,216.51,201.51,192.78,31.34,,,,,,
175.25,268.17,216.9,201.73,192.9,31.34,,,,,,
175.5,268.17,217.17,201.9,193.4,31.34,,,,,,
175.75,267.9,217.45,202.06,193.56,31.4,,,,,,
176,267.9,217.84,202.28,193.9,31.4,,,,,,
176.25,267.73,218.06,202.45,194.12,31.4,,,,,,
176.5,267.56,218.34,202.62,194.4,31.4,,,,,,
176.75,267.23,218.56,202.78,194.62,31.4,,,,,,
177,267.28,218.9,203.06,194.84,31.4,,,,,,
177.25,267.28,219.12,203.34,194.95,31.45,,,,,,
177.5,267.4,219.34,203.51,195.23,31.45,,,,,,
177.75,267.56,219.73,203.84,195.51,31.45,,,,,,
178,267.67,220.06,204.17,195.56,31.45,,,,,,
178.25,267.78,220.45,204.56,195.9,31.45,,,,,,
178.5,267.62,220.78,205.01,196.06,31.45,,,,,,
178.75,267.67,221.06,205.51,196.34,31.51,,,,,,
179,267.62,221.4,206.06,196.51,31.51,,,,,,
179.25,267.67,221.73,206.67,196.67,31.51,,,,,,
179.5,267.95,222.12,207.4,196.9,31.51,,,,,,
179.75,268.28,222.56,208.06,197.17,31.51,,,,,,
180,268.28,222.9,208.78,197.4,31.56,,,,,,
180.25,268.12,223.23,209.78,197.4,31.56,,,,,,
180.5,268.34,223.56,210.45,197.84,31.56,,,,,,
180.75,268.4,223.9,211.51,198.01,31.56,,,,,,
181,269.01,224.34,212.4,198.06,31.62,,,,,,
181.25,269.28,224.62,213.28,198.45,31.56,,,,,,
181.5,269.84,225.01,214.28,198.73,31.62,,,,,,
181.75,270.12,225.45,215.12,198.67,31.62,,,,,,
182,270.28,225.84,215.67,199.45,31.62,,,,,,
182.25,270.73,226.17,216.06,199.67,31.62,,,,,,
182.5,271.17,226.51,216.56,200.12,31.62,,,,,,
182.75,271.34,226.84,216.9,200.4,31.67,,,,,,
183,271.62,227.34,217.28,200.78,31.67,,,,,,
183.25,271.62,227.67,217.67,201.23,31.67,,,,,,
183.5,271.67,227.9,217.9,201.45,31.67,,,,,,
183.75,271.73,228.28,218.23,201.78,31.67,,,,,,
184,271.84,228.62,218.4,202.06,31.67,,,,,,
184.25,272.23,229.01,218.9,202.34,31.73,,,,,,
184.5,272.4,229.45,219.45,202.56,31.73,,,,,,
184.75,272.62,230.01,220.12,202.9,31.73,,,,,,
185,272.56,230.84,220.9,203.28,31.73,,,,,,
185.25,272.51,231.67,221.62,203.45,31.78,,,,,,
185.5,272.51,232.67,222.17,203.67,31.73,,,,,,
185.75,272.56,233.62,222.67,203.84,31.78,,,,,,
186,272.62,234.67,223.06,204.12,31.78,,,,,,
186.25,272.62,235.51,223.45,204.4,31.78,,,,,,
186.5,272.73,236.28,223.67,204.84,31.78,,,,,,
186.75,272.73,236.9,223.9,205.28,31.84,,,,,,
187,272.73,237.4,224.12,205.67,31.78,,,,,,
187.25,272.73,237.73,224.4,205.95,31.84,,,,,,
187.5,272.73,237.95,224.56,206.23,31.84,,,,,,
187.75,272.67,238.12,224.84,206.51,31.84,,,,,,
188,272.78,238.23,225.23,206.78,31.84,,,,,,
188.25,272.78,238.17,225.73,207.34,31.9,,,,,,
188.5,272.84,238.17,226.34,207.78,31.9,,,,,,
188.75,272.67,238.17,226.95,208.28,31.9,,,,,,
189,272.51,238.17,227.51,208.56,31.9,,,,,,
189.25,272.28,238.28,227.9,209.01,31.9,,,,,,
189.5,272.4,238.45,228.4,209.34,31.9,,,,,,
189.75,272.28,238.56,228.67,209.73,31.95,,,,,,
190,272.12,238.62,228.9,210.17,31.95,,,,,,
190.25,271.95,238.84,229.06,210.51,31.95,,,,,,
190.5,271.9,239.01,229.34,210.78,31.95,,,,,,
190.75,271.73,239.17,229.56,211.17,31.95,,,,,,
191,271.67,239.45,229.78,211.56,32.01,,,,,,
191.25,271.4,239.62,230.06,211.73,32.01,,,,,,
191.5,271.23,239.95,230.4,211.95,32.01,,,,,,
191.75,271.01,240.06,230.84,212.17,32.01,,,,,,
192,270.78,240.17,231.28,212.4,32.01,,,,,,
192.25,270.45,240.34,231.84,212.73,32.06,,,,,,
192.5,270.12,240.56,232.28,213.01,32.06,,,,,,
192.75,269.84,240.84,232.62,213.28,32.06,,,,,,
193,269.73,241.06,233.01,213.67,32.06,,,,,,
193.25,269.56,241.17,233.23,213.84,32.12,,,,,,
193.5,269.56,241.17,233.34,214.01,32.12,,,,,,
193.75,269.45,241.17,233.45,214.12,32.12,,,,,,
194,269.51,241.34,233.56,214.45,32.12,,,,,,
194.25,269.28,241.4,233.62,214.67,32.12,,,,,,
194.5,268.95,241.34,233.56,214.84,32.12,,,,,,
194.75,268.84,241.45,233.62,215.12,32.17,,,,,,
195,268.51,241.56,233.56,215.17,32.17,,,,,,
195.25,268.34,241.84,233.67,215.45,32.17,,,,,,
195.5,268.23,242.01,233.67,215.78,32.17,,,,,,
195.75,268.06,242.23,233.73,215.95,32.17,,,,,,
196,268.12,242.51,233.84,216.28,32.23,,,,,,
196.25,267.95,242.73,233.9,216.62,32.23,,,,,,
196.5,267.56,242.9,233.95,216.78,32.23,,,,,,
196.75,266.45,243.01,234.06,217.12,32.23,,,,,,
197,266.12,243.28,234.28,217.45,32.23,,,,,,
197.25,265.95,243.45,234.4,217.67,32.23,,,,,,
197.5,265.78,243.67,234.67,218.01,32.28,,,,,,
197.75,263.12,243.9,234.9,218.23,32.28,,,,,,
198,261.23,244.01,235.12,218.4,32.28,,,,,,
198.25,258.51,244.12,235.4,218.67,32.28,,,,,,
198.5,254.23,244.28,235.73,218.95,32.34,,,,,,
198.75,251.56,244.45,236.01,219.17,32.34,,,,,,
199,251.84,244.67,236.4,219.51,32.34,,,,,,
199.25,251.34,244.9,236.84,219.73,32.4,,,,,,
199.5,248.45,245.12,237.23,220.06,32.4,,,,,,
199.75,249.34,245.17,237.51,220.23,32.4,,,,,,
200,247.23,245.34,237.95,220.56,32.4,,,,,,
200.25,244.28,245.56,238.34,220.9,32.4,,,,,,
200.5,246.01,245.73,238.78,221.12,32.4,,,,,,
200.75,246.4,246.01,239.28,221.73,32.45,,,,,,
201,240.73,246.17,239.84,222.01,32.45,,,,,,
201.25,236.28,246.28,240.34,222.4,32.45,,,,,,
201.5,230.06,246.34,240.67,222.73,32.45,,,,,,
201.75,224.34,246.4,240.95,223.01,32.45,,,,,,
202,220.51,246.51,241.17,223.34,32.51,,,,,,
202.25,221.56,246.62,241.56,223.56,32.51,,,,,,
202.5,218.84,246.67,241.73,223.9,32.51,,,,,,
202.75,214.17,246.73,241.9,224.23,32.51,,,,,,
203,210.56,246.78,242.12,224.56,32.56,,,,,,
203.25,201.28,246.84,242.23,224.78,32.56,,,,,,
203.5,197.67,246.9,242.45,225.12,32.56,,,,,,
203.75,200.01,246.95,242.78,225.45,32.56,,,,,,
204,197.9,247.06,243.12,225.78,32.62,,,,,,
204.25,194.4,247.06,243.51,226.01,32.62,,,,,,
204.5,190.62,247.17,243.95,226.28,32.62,,,,,,
204.75,186.34,247.06,244.34,226.4,32.62,,,,,,
205,183.78,247.06,244.67,226.51,32.62,,,,,,
205.25,175.56,247.06,245.12,226.56,32.62,,,,,,
205.5,168.4,247.01,245.28,226.84,32.67,,,,,,
205.75,160.17,246.78,245.45,226.9,32.67,,,,,,
206,152.9,246.56,245.62,226.56,32.67,,,,,,
206.25,147.17,246.28,245.62,226.84,32.67,,,,,,
206.5,142.28,246.01,245.78,226.84,32.73,,,,,,
206.75,137.56,245.67,245.95,226.95,32.73,,,,,,
207,134.56,245.28,246.06,226.95,32.73,,,,,,
207.25,132.4,244.95,246.28,227.01,32.73,,,,,,
207.5,131.28,244.62,246.45,227.12,32.78,,,,,,
207.75,130.17,244.34,246.84,227.17,32.78,,,,,,
208,129.01,244.01,247.06,227.23,32.78,,,,,,
208.25,127.84,243.84,247.34,227.4,32.78,,,,,,
208.5,126.62,243.62,247.73,227.23,32.84,,,,,,
208.75,125.17,243.34,247.9,227.4,32.84,,,,,,
209,124.56,243.12,248.01,227.4,32.84,,,,,,
209.25,123.84,242.84,248.17,227.4,32.84,,,,,,
209.5,122.9,242.56,248.12,227.28,32.84,,,,,,
209.75,122.17,242.34,248.17,227.28,32.9,,,,,,
210,121.06,242.06,248.17,227.17,32.9,,,,,,
210.25,120.34,241.95,248.23,227.28,32.9,,,,,,
210.5,119.62,241.78,248.28,227.23,32.95,,,,,,
210.75,118.9,241.56,248.34,227.17,32.95,,,,,,
211,118.4,241.4,248.45,227.12,32.95,,,,,,
211.25,117.23,241.12,248.67,227.01,32.95,,,,,,
211.5,116.17,240.78,248.78,226.95,33.01,,,,,,
211.75,115.34,240.4,249.01,226.95,33.01,,,,,,
212,114.51,239.95,249.12,226.84,33.01,,,,,,
212.25,114.06,239.56,249.23,226.78,33.06,,,,,,
212.5,113.12,238.84,249.28,226.62,33.06,,,,,,
212.75,112.12,238.12,249.23,226.51,33.06,,,,,,
213,111.4,237.23,249.12,226.34,33.06,,,,,,
213.25,110.23,236.56,249.06,226.17,33.12,,,,,,
213.5,109.78,235.84,249.01,226.01,33.12,,,,,,
213.75,108.95,235.17,248.73,226.01,33.12,,,,,,
214,106.56,234.62,248.51,225.95,33.12,,,,,,
214.25,105.45,234.06,248.23,225.78,33.17,,,,,,
214.5,104.45,233.78,247.9,225.62,33.17,,,,,,
214.75,103.56,233.73,247.62,225.62,33.17,,,,,,
215,103.23,233.56,247.23,225.67,33.23,,,,,,
215.25,101.9,233.45,246.62,225.45,33.23,,,,,,
215.5,101.01,233.4,246.01,225.4,33.23,,,,,,
215.75,99.4,233.34,245.4,225.34,33.23,,,,,,
216,98.17,233.28,244.73,225.34,33.23,,,,,,
216.25,96.9,233.17,244.12,225.23,33.28,,,,,,
216.5,94.95,233.12,243.56,225.01,33.28,,,,,,
216.75,93.17,233.01,243.01,225.12,33.28,,,,,,
217,91.9,232.78,242.45,225.01,33.34,,,,,,
217.25,90.62,232.45,242.12,225.01,33.34,,,,,,
217.5,89.51,232.06,241.67,224.9,33.34,,,,,,
217.75,88.51,231.67,241.28,224.84,33.34,,,,,,
218,86.9,231.23,240.9,224.56,33.4,,,,,,
218.25,85.51,230.84,240.67,224.4,33.4,,,,,,
218.5,83.84,230.34,240.28,224.34,33.4,,,,,,
218.75,82.28,229.84,240.01,224.23,33.4,,,,,,
219,81.01,229.4,239.67,223.78,33.45,,,,,,
219.25,79.51,228.95,239.45,223.62,33.45,,,,,,
219.5,78.12,228.45,239.12,223.56,33.45,,,,,,
219.75,76.95,227.9,238.95,223.34,33.45,,,,,,
220,76.01,227.4,238.84,223.23,33.51,,,,,,
220.25,75.12,226.78,238.56,223.06,33.51,,,,,,
220.5,74.45,226.23,238.28,222.78,33.51,,,,,,
220.75,73.9,225.62,238.17,222.56,33.51,,,,,,
221,73.56,225.01,237.95,222.23,33.56,,,,,,
221.25,73.34,224.28,237.62,221.9,33.56,,,,,,
221.5,72.95,223.67,237.62,221.67,33.62,,,,,,
221.75,72.28,223.01,237.28,221.34,33.62,,,,,,
222,71.9,222.34,237.12,221.12,33.62,,,,,,
222.25,71.9,221.67,236.95,220.84,33.62,,,,,,
222.5,71.4,220.9,236.73,220.56,33.62,,,,,,
222.75,71.17,220.28,236.56,220.4,33.67,,,,,,
223,72.01,219.62,236.4,220.28,33.67,,,,,,
223.25,71.84,218.95,236.23,219.95,33.67,,,,,,
223.5,71.28,218.17,235.95,219.78,33.73,,,,,,
223.75,70.73,217.45,235.78,219.56,33.73,,,,,,
224,70.34,216.56,235.56,219.34,33.73,,,,,,
224.25,70.17,215.78,235.4,219.17,33.78,,,,,,
224.5,70.01,214.95,235.17,218.95,33.78,,,,,,
224.75,69.62,214.12,235.01,218.73,33.78,,,,,,
225,69.28,213.12,234.73,218.4,33.78,,,,,,
225.25,69.73,212.28,234.56,218.17,33.84,,,,,,
225.5,69.78,211.17,234.34,217.73,33.84,,,,,,
225.75,70.56,210.17,234.06,217.45,33.84,,,,,,
226,71.23,209.06,233.73,217.23,33.84,,,,,,
226.25,71.78,208.01,233.45,216.9,33.9,,,,,,
226.5,71.51,206.9,233.17,216.56,33.9,,,,,,
226.75,71.06,205.73,232.9,216.34,33.9,,,,,,
227,70.51,204.56,232.56,215.95,33.95,,,,,,
227.25,69.84,203.45,232.34,215.67,33.95,,,,,,
227.5,69.62,202.28,232.01,215.45,33.95,,,,,,
227.75,68.78,200.9,231.67,215.01,34.01,,,,,,
228,68.95,199.84,231.45,214.67,34.01,,,,,,
228.25,68.73,199.06,231.12,214.23,34.01,,,,,,
228.5,68.73,198.51,230.9,213.95,34.01,,,,,,
228.75,68.56,197.84,230.51,213.51,34.06,,,,,,
229,68.34,197.28,230.28,213.12,34.06,,,,,,
229.25,67.95,196.67,229.95,212.62,34.06,,,,,,
229.5,67.45,196.12,229.73,212.23,34.12,,,,,,
229.75,67.23,195.34,229.28,211.84,34.12,,,,,,
230,67.06,194.73,229.06,211.45,34.12,,,,,,
230.25,66.84,194.01,228.67,211.06,34.12,,,,,,
230.5,66.67,193.34,228.45,210.56,34.17,,,,,,
230.75,66.9,192.45,228.06,209.9,34.17,,,,,,
231,66.95,191.84,227.73,209.4,34.23,,,,,,
231.25,66.95,191.4,227.45,209.12,34.23,,,,,,
231.5,66.67,191.01,227.12,208.78,34.23,,,,,,
231.75,66.78,190.73,226.73,208.45,34.28,,,,,,
232,66.84,190.45,226.45,208.17,34.28,,,,,,
232.25,67.23,190.12,226.01,207.73,34.28,,,,,,
232.5,67.4,189.78,225.67,207.34,34.28,,,,,,
232.75,68.17,189.56,225.4,207.06,34.34,,,,,,
233,69.51,189.01,225.01,206.62,34.34,,,,,,
233.25,70.34,188.45,224.62,206.28,34.34,,,,,,
233.5,71.45,187.73,224.23,205.84,34.4,,,,,,
233.75,71.95,186.95,223.78,205.51,34.4,,,,,,
234,72.62,186.45,223.45,204.9,34.4,,,,,,
234.25,73.4,186.12,223.01,204.51,34.45,,,,,,
234.5,73.73,185.67,222.51,204.06,34.45,,,,,,
234.75,74.45,185.45,222.12,203.67,34.51,,,,,,
235,75.4,184.95,221.62,203.23,34.51,,,,,,
235.25,76.51,184.51,221.23,202.84,34.51,,,,,,
235.5,77.28,183.84,220.67,202.62,34.56,,,,,,
235.75,78.62,183.12,220.28,202.01,34.56,,,,,,
236,79.62,182.17,219.78,201.34,34.56,,,,,,
236.25,80.45,181.17,219.4,200.73,34.62,,,,,,
236.5,81.34,180.17,218.9,200.23,34.62,,,,,,
236.75,82.17,179.01,218.4,199.51,34.62,,,,,,
237,83.06,178.01,217.95,199.06,34.67,,,,,,
237.25,83.62,177.28,217.45,198.84,34.67,,,,,,
237.5,84.34,176.62,217.06,198.4,34.73,,,,,,
237.75,84.67,176.12,216.73,198.06,34.73,,,,,,
238,85.01,175.51,216.17,197.78,34.73,,,,,,
238.25,85.62,175.01,215.78,197.67,34.73,,,,,,
238.5,85.78,174.28,215.34,197.62,34.78,,,,,,
238.75,86.06,173.67,214.95,197.28,34.78,,,,,,
239,86.45,172.73,214.62,197.12,34.78,,,,,,
239.25,86.45,171.78,214.17,196.9,34.84,,,,,,
239.5,86.78,170.78,213.84,196.56,34.84,,,,,,
239.75,87.06,169.84,213.4,196.01,34.9,,,,,,
240,86.78,168.67,213.01,195.56,34.9,,,,,,
240.25,87.28,168.01,212.56,195.17,34.9,,,,,,
240.5,87.45,167.56,212.23,194.73,34.9,,,,,,
240.75,87.45,167.12,211.84,194.34,34.95,,,,,,
241,87.51,166.9,211.51,193.95,34.95,,,,,,
241.25,87.56,166.51,211.28,193.67,35.01,,,,,,
241.5,87.62,166.28,210.9,193.56,35.01,,,,,,
241.75,87.45,165.51,210.56,193.28,35.01,,,,,,
242,87.45,164.9,210.23,193.12,35.01,,,,,,
242.25,87.23,163.9,209.95,192.9,35.06,,,,,,
242.5,87.12,162.95,209.56,192.73,35.06,,,,,,
242.75,87.12,162.23,209.34,192.4,35.12,,,,,,
243,87.01,161.51,208.95,192.06,35.12,,,,,,
243.25,86.84,161.12,208.62,191.9,35.12,,,,,,
243.5,86.84,160.84,208.34,191.62,35.17,,,,,,
243.75,86.73,160.51,208.01,191.23,35.17,,,,,,
244,86.56,160.56,207.67,190.95,35.17,,,,,,
244.25,86.56,160.73,207.34,190.67,35.23,,,,,,
244.5,85.95,160.73,207.01,190.23,35.23,,,,,,
244.75,85.23,160.67,206.56,189.95,35.23,,,,,,
245,84.67,160.51,206.28,189.62,35.28,,,,,,
245.25,84.23,160.06,206.01,189.45,35.28,,,,,,
245.5,83.62,159.62,205.62,189.34,35.28,,,,,,
245.75,82.73,159.17,205.34,189.23,35.34,,,,,,
